IVNO,genus_species,spec_as_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
588684,Y_Vitis_rupestris,15,-0.6173572,-0.9443747,0.04989258,-0.7739453,0.043101057,-0.116205625,-0.6175429,0.141974,-0.18937755,-0.4114986,-0.69607663,-0.4260501,0.24151298,-0.82812387,-0.9018151,-0.7145085,0.18494837,-0.14255685,-0.24463655
588384,Y_Vitis_rupestris,15,0.019640507,-0.57589895,-0.40817475,-0.8199221,-0.83340174,-0.5666807,-0.79010904,-0.16281058,-0.86635697,-0.30250683,-0.53611237,-0.39459386,-0.24740054,-0.577191,-0.6831914,-0.18690775,-0.122823775,-0.42139536,0.32273686
588454,Y_Vitis_rupestris,15,0.69244134,-0.4076496,-0.3652751,-0.834025,-1.6055459,-0.2712892,-0.67804533,-0.15409708,-0.41353315,-0.52037036,-0.729709,-0.35257182,-0.65536857,-0.8638066,-0.5673412,-0.000162815,0.03714377,0.4841158,-0.40103096
588540,Y_Vitis_rupestris,15,-0.31244695,-0.8508532,-0.49876896,-0.9791803,-0.7680501,-0.4552273,-0.31919092,0.17220232,-0.509592,-0.5690382,-0.6282872,-0.37897375,-0.27101117,-0.64925414,-0.44892362,-0.8480698,0.059629217,-0.6144371,0.39203495
588333,Y_Vitis_rupestris,15,0.57471126,-0.6825625,-0.29541072,-0.84292275,-0.8325084,-1.1477951,-0.46481717,-0.67364776,-0.70111907,-0.5791524,-0.8517832,-0.42619744,-0.17387608,-0.9158972,-0.51996356,-0.72511667,-0.6872488,-0.34383294,-0.08583059
588160,Y_Vitis_rupestris,15,-0.30973238,-0.8839235,-0.35330966,-0.9610621,-0.516566,-0.58322656,-0.23994385,-0.5200886,-0.7368953,-0.3503874,-0.5691798,-0.30384156,-0.75515604,-0.74774194,-0.713146,-0.37900034,-0.3513028,-0.20826751,-0.40999374
588174,Y_Vitis_rupestris,15,-0.14934978,-0.8449873,-0.38543049,-0.86952275,-0.84654826,0.14774106,-0.7651353,-0.37459242,-0.7699697,-0.86358446,-0.82549286,-0.34212953,0.14963746,-1.0478183,-0.6230723,-0.27381092,-0.283589,-0.062357076,-0.13010825
588331,Y_Vitis_rupestris,15,-0.34025258,-0.62340057,-0.06519689,-0.7284003,-0.18881547,-0.481049,-1.4608191,-0.000503592,-0.6130698,-0.5191052,-0.7240849,-0.4842676,-0.42750603,-0.89054966,-0.6691248,-0.72429323,-0.015508652,-0.20721084,-0.25314203
588401,Y_Vitis_rupestris,15,-0.3597503,-0.84110105,-0.8292975,-0.7984068,-0.6764934,-0.29143536,-0.25084275,-0.6626813,-0.84997183,-0.59322244,-0.77700686,-0.4054913,0.6808691,-0.9766324,-0.6445635,-0.2622764,-0.37291786,-0.33398244,-0.33228543
588415,Y_Vitis_rupestris,15,-0.5750513,-0.642302,-0.47612894,-0.8528927,-0.45001283,0.7335615,-0.44871956,-0.6821561,-0.42020863,-0.6655177,-0.530709,-0.4736739,-0.19083238,-1.0589658,-0.8284087,0.003088257,-0.5435689,-0.4727745,-0.31526005
588225,Y_Vitis_rupestris,15,-0.9457939,-0.9535784,-0.6961375,-0.98643196,0.52466697,0.18799064,0.5221643,-0.51465535,0.1573206,-0.9769591,-1.0835936,-0.32078904,0.5038861,-0.8605716,-0.65209234,0.0389041,-0.5279788,-0.3926619,-0.35187176
588229,Y_Vitis_rupestris,15,0.003541347,-0.7024104,0.6309684,-0.8108811,0.90699434,-0.003474779,1.1184123,-0.41716933,-0.5400124,-0.90139335,-1.1377795,-0.49810812,0.18573223,-0.9231809,-0.4382388,-0.27106848,-0.34835038,0.11934455,-0.32411334
588223,Y_Vitis_rupestris,15,-0.71184903,-0.73862135,0.13798477,-0.53176945,0.38529772,-0.2273691,0.3192023,-0.4838147,-0.35204437,0.036789954,0.046205755,-0.17483366,1.6598831,-0.09630321,-0.53001124,0.71575814,-0.61022735,-0.72484505,-0.19827652
588231,Y_Vitis_rupestris,15,0.71116304,-0.40534177,-0.39859253,-0.78675973,-0.5135939,-0.2506646,-0.2632192,-0.47840562,-0.6741301,-0.6530953,-0.75257427,-0.33983934,0.50178975,-0.9556869,-0.13326932,-0.40329838,-0.5233309,-0.40997767,-0.19847354
588142,Y_Vitis_vulpina,16,-0.37454244,-0.9009749,-0.37165773,-0.57922524,0.43824294,-0.3845821,0.2383899,-0.30401874,-0.55660427,-0.7555515,-0.86083436,-0.40296134,-0.75815517,-0.23917246,-0.02598497,0.45660827,-0.33830655,1.8873088,0.0832763
588679,Y_Vitis_vulpina,16,0.11111194,-0.76816744,-0.6960253,-0.72803175,-0.22364137,-0.8328951,-0.34734347,-0.38618067,-0.42951524,-0.33299014,-0.30935144,-0.4091616,-0.08320786,-0.61146724,-0.4476075,-0.10145661,-0.5281449,-0.62878,-0.3257778
588680,Y_Vitis_vulpina,16,0.030795285,-0.5116459,-0.33809382,-0.6899056,-0.68445563,-0.49093437,0.058346793,-0.83031887,-0.059133735,-0.12482233,0.1512321,-0.2712904,0.16817586,-0.39690372,-0.16879433,0.050785236,-0.80748457,-0.7313077,-0.32528585
588133,Y_Vitis_vulpina,16,0.25187758,-0.43407822,-0.35147464,-0.7011868,0.9213381,0.61380196,0.68031883,-0.43756458,0.25264877,-0.4625639,-0.53527224,-0.2824589,1.1584046,-0.43027332,0.5483749,-0.10513675,-0.53836036,0.5467565,0.10200241
483180,Y_Vitis_vulpina,16,-0.32080486,-0.96886694,-0.9940148,-0.9362878,-0.5192092,-1.4063717,-0.7093629,-0.68198895,-0.7445267,-0.86822337,-0.3494901,0.18464264,-0.15918669,-1.3430036,-0.57930696,-0.80741185,-0.6143332,-0.60420406,-0.031951945
597115,Y_Vitis_vulpina,16,-0.6920122,-0.6986483,-0.777113,-0.912726,0.22414507,-0.047061864,-0.7108994,0.081013806,-0.76394826,-0.020079222,-0.35832015,-0.44983935,0.23441957,-0.603256,-0.35894233,-0.59150606,0.15014896,0.09891361,-0.16811608
483184,Y_Vitis_vulpina,16,0.017822983,-0.5951512,-1.0499482,-0.55862,-0.63529986,-0.9678301,0.16985072,-0.97424924,-0.58937645,-0.18387862,0.06481578,-0.37569028,-0.23627053,-0.82278556,-0.42261028,-0.5089682,-0.9457916,0.6771072,-0.30218366
483190,Y_Vitis_vulpina,16,-0.6538037,-0.670833,-0.72390795,-0.63779557,-0.9208117,0.27509847,0.004849032,-0.42305717,-0.48297903,-0.13598469,-0.12708993,-0.29767433,-0.834379,-0.17473511,-0.50404674,-0.706981,-0.33423066,-0.7269143,0.009757547
483188,Y_Vitis_vulpina,16,0.11106141,-0.62097055,-0.9951692,-0.7082686,-0.7371981,-1.0517029,0.17034201,-1.0411774,-0.53746307,-0.5246998,-0.52287936,-0.24870664,0.17675652,-0.84150344,-0.6380676,-0.49995726,-0.9828919,0.35953552,-0.17647283
483187,Y_Vitis_vulpina,16,0.52146465,-0.12702882,0.04502847,-0.47874823,-1.0702664,-0.08796098,-0.4269725,0.14524911,0.094741724,0.21653105,0.13168688,-0.26119918,-0.42364946,0.3699535,-0.07664933,-0.66485834,0.32377565,-0.53741467,0.78918535
483186,Y_Vitis_vulpina,16,-0.4750691,-0.8688007,-0.6407067,-0.6002573,0.14394195,-1.1690085,-0.31465483,-0.7964705,0.32734147,-0.6302801,-0.5421778,-0.43119854,0.79159623,-0.80190367,-0.4907643,-0.46522334,-0.7108103,-0.6820525,-0.13463801
588123,Y_Vitis_sp_candicans_or_hyb_candicans,,-0.62677795,-0.65115345,-0.34710473,-0.96449655,0.65756,0.5662174,0.17722298,-0.4966786,-0.6169921,-0.70141995,-0.06631215,-0.18017557,0.43993527,-0.50046796,-0.5230884,1.1811509,-0.47954232,-0.10249552,-0.38867182
588282,Y_Vitis_sp_riparia_vulpina,,-0.15120712,-0.7018485,-0.30379057,-0.8125946,-0.22392441,-0.25770363,1.5623543,0.14611748,-0.38396835,-0.27344942,-0.38223273,-0.39364627,-0.5706274,-0.57158923,-0.4122428,1.0049213,0.06946011,0.065583594,-0.17027077
588508,Y_Vitis_sp_unknown_NY,,-0.34284943,-0.8274228,-0.849401,-0.77570313,-0.43931764,-0.17490304,0.2526159,-0.25909793,-0.8769994,-0.34679404,-0.4772899,-0.4441207,-0.909146,-0.94753116,-0.61926275,-0.010912019,-0.11799037,-0.4667245,-0.16670074
588549,Y_Vitis_sp_unknown_NY,,-0.11608935,-0.7780176,-0.6202086,-0.7137176,-0.68927515,-0.7898057,0.65031815,-0.3310779,-1.0360384,-0.6497931,-0.7513149,-0.49701926,-0.5063856,-1.024468,-0.50258464,-0.26254195,-0.3755945,-0.4590903,-0.027683191
588501,Y_Vitis_sp_unknown_PA,,-0.7405551,-0.5577298,1.0867052,-0.7141005,0.09651575,-0.90894353,-0.45793298,0.5188987,-0.5919418,-0.27364802,0.22470279,-0.11065813,-0.20557885,-0.22462118,-0.32883924,-0.5671887,0.49472904,-0.8783116,2.602767
588628,Y_Vitis_sp_unknown,,-0.087662295,-0.19793375,0.026513137,-0.8584697,-0.86650467,0.12201566,-0.14580679,-0.5218462,-0.45200372,-0.35234368,-0.17891991,-0.42539003,0.05500972,-0.74927527,-0.44692546,-0.4452622,-0.4699167,-0.111611165,-0.1089358
588529,Y_Vitis_sp_unknown_NY,,-0.428496,-0.72618943,-0.32931283,-0.7618342,-0.48102355,-0.9543333,0.16625339,-0.46695462,-0.91712356,-0.8471101,-0.66730875,0.06178059,0.06442241,-0.52473754,-0.25864893,-0.3221166,-0.11532899,-0.81889105,0.004925885
588476,Y_Vitis_sp_unknown_NY,,-1.0125419,-0.7564974,-0.44372463,-0.99203867,2.4797597,1.2348363,-0.03946216,-0.086721934,-0.9202356,-0.043603458,-0.1540948,-0.39495072,1.0362288,-0.6263256,-0.6846056,-0.61317825,0.005578389,0.06504852,0.011226179
588392,Y_Vitis_x_andersonii_v. coignetiae x v. riparia (vulpina),,-0.30405983,-0.27344596,-0.5319395,-0.7706367,1.0822028,-0.6958784,-0.19822554,-0.33748302,-0.18976992,-0.85716116,-0.4626275,-0.45935172,-0.8010849,-0.95241934,-0.5797347,-0.13698234,-0.3431807,-0.31035194,-0.27523172
588391,Y_Vitis_x_champinii_v. mustangensis x v. rupestris,,-0.7405302,-0.7132373,-0.008330828,-0.94679856,-0.39853057,-0.22637849,0.042248465,0.044626124,-0.32899228,-0.80087656,-0.9115374,-0.41497105,-0.18655062,-0.90097463,-0.5517942,-0.22539577,0.02978551,0.42211664,-0.23962614
588371,Y_Vitis_x_champinii_v. mustangensis x v. rupestris,,0.010055744,-0.49893013,-0.3626372,-0.56997615,-0.10715891,0.6650282,0.2314968,0.19964017,-0.13969755,-0.12278655,-0.24461442,-0.26502943,0.98300046,-0.28592765,0.12407061,-0.77209646,0.09513662,-0.7009979,-0.15825494
588149,Y_Vitis_x_doaniana_v. mustangensis x v. acerifolia,,-0.18551531,-0.7047703,-0.73283136,-0.6873823,-0.11546751,0.20582432,-0.7201638,-0.25793085,-0.27886248,-0.7111286,-0.75584537,-0.3659904,-0.7619847,-0.9062821,-0.22777697,1.0284882,1.3345894,0.79926515,-0.4106337
588257,Y_Vitis_x_novae-angliae_v. labrusca x v. riparia,,-1.0327158,-1.000175,-0.778049,-0.84368354,-0.33807668,0.17365126,-0.02179772,-0.450782,-1.233156,-0.79407245,-0.8972272,-0.36115235,-0.04288435,-0.97071016,-0.5344506,-0.7100973,-0.35142276,-0.7820228,-0.34237924
318684,Z_Vitis_acerifolia,17,-0.25987527,0.947074,1.1651989,0.53751695,-2.129472,-0.35372403,-0.5638642,1.4257327,-0.010129838,1.8508871,1.5801729,-0.09715658,-1.0850979,0.6959709,-0.10881498,0.06357272,2.0353954,-0.4594849,0.05509724
588141,Z_Vitis_acerifolia,17,-0.15340099,0.48163828,2.5099478,0.56376666,-1.3509549,0.046620622,-1.957869,0.9746937,1.1477495,1.5874212,1.1653479,-0.22378308,-0.57817876,0.58555925,0.4793072,-0.8110829,1.9934558,-0.049969018,0.16271439
588646,Z_Vitis_acerifolia,17,-0.49240234,-0.42969662,2.1162736,0.85598207,1.1894522,0.5384846,-0.6853185,1.5427276,1.3418761,0.775126,0.32480815,-0.34547186,-0.3811401,0.24740276,0.23786293,-0.6966415,1.2595102,0.45097256,0.022697318
588378,Z_Vitis_acerifolia,17,-0.47861105,-0.043084186,1.5583571,0.8624921,-0.5788831,-0.79409504,-1.8453592,0.6644005,0.52424,1.0457646,0.15422657,-0.4012175,-1.1473727,0.2791078,0.45701793,-0.7842502,0.30236712,-0.32258034,-0.00643363
588459,Z_Vitis_acerifolia,17,0.40834975,0.28694904,0.4474545,1.7584988,-1.5728395,0.8066494,-1.8650719,0.69355655,2.774141,0.93422,1.3411037,-0.17855209,-0.9525023,0.18927903,1.0885451,-0.39859673,0.52481216,0.19599144,0.014384548
1583,Z_Vitis_acerifolia,17,0.5442199,-0.7294814,2.3076231,0.40270776,-0.09438487,0.6792806,-1.6133208,1.3300319,0.35562563,0.41751665,0.23183653,-0.21587825,-0.5313154,0.16845986,1.0050151,-0.83203304,1.0830368,-0.6642722,-0.04076089
588448,Z_Vitis_acerifolia,17,-0.62169147,-0.08440667,-0.06200694,1.2513961,0.95281047,0.48666713,-0.96636593,1.1312844,-0.033027377,2.0495424,1.1514117,-0.21923566,-0.97347116,0.4030917,0.21776259,-0.39565188,0.7074606,-0.06740105,0.28964368
588144,Z_Vitis_acerifolia,17,-0.38405967,0.30672696,0.013105726,1.2775979,-0.860153,-0.8263189,-1.8613583,0.326862,-0.3158204,0.3787609,0.2214141,-0.2804742,-1.0439491,0.24213606,-0.29326615,-0.66979396,-0.0151938,0.12655592,0.6734707
588324,Z_Vitis_acerifolia,17,0.5119974,0.508077,1.4324294,0.76098955,-1.4073639,-0.38074857,-1.9655274,1.1192352,0.24628606,0.9708331,0.7092258,-0.1904072,-0.97463536,0.6598713,0.72736365,-0.8995788,2.5657296,0.21481007,-0.20976059
588325,Z_Vitis_acerifolia,17,-0.4827019,0.63864535,0.5416165,0.30778196,-1.7186962,-0.7593535,-2.0563335,0.53894216,-0.16629146,0.7945969,0.72055393,-0.3726527,-1.0843372,0.24542986,-0.005395856,-0.8013928,0.4636694,-0.07022113,-0.16851251
588393,Z_Vitis_acerifolia,17,-0.12810133,1.2856656,1.1729629,0.52118903,0.33666283,0.06369381,-2.2262812,1.5962771,0.58042556,1.5934691,1.5022252,-0.28885373,-1.1407019,0.33036265,1.2426982,-0.83208257,2.3560333,0.10594411,-0.21107657
588442,Z_Vitis_acerifolia,17,-0.1827435,0.86619806,-0.50075614,0.65923727,-1.9845407,-0.14879957,-1.1735787,-0.14160475,0.8961587,1.5571123,1.5016649,-0.26486248,-1.1002796,2.400447,0.38211098,-0.64180917,-0.098129906,-0.15459844,-0.08244128
588677,Z_Vitis_aestivalis,18,-0.5048977,-0.7616915,0.6109328,-0.27668616,-0.9275953,0.45762423,-1.1672722,0.69348997,-0.2602933,0.1649937,0.54586405,0.07040233,0.33165804,-0.23433743,1.1332943,-0.71052855,0.6984172,-0.8076925,0.056282967
237621,Z_Vitis_aestivalis,18,-0.15881401,-0.8817896,0.67733306,0.06209092,-1.4909786,-0.5229682,-1.6066086,1.7449102,1.1603633,0.049325336,-0.13710938,-0.38939008,-0.36092934,-0.414507,-0.5555334,-0.909258,1.6637542,0.31917182,-0.009878162
483143,Z_Vitis_aestivalis,18,-0.60031873,-0.8510618,0.8148279,-0.04033974,-1.4222113,-0.12824428,-1.4887921,0.46282214,0.39369965,-0.51990956,-0.55360335,-0.19895121,-0.6638337,-0.3261534,0.8936959,-0.9375503,0.41898355,-0.79479057,0.34147006
588626,Z_Vitis_aestivalis,18,-0.7674433,-0.48270088,-0.45293036,0.019284775,-1.1340086,-1.2200097,-1.3671145,0.82824147,0.19731617,0.5476274,-0.011143321,-0.27699065,-0.68061495,0.9467869,0.23071863,-0.9021857,0.9175086,-0.47177672,-0.001506078
483138,Z_Vitis_aestivalis,18,0.13136558,-0.68731415,1.3426487,1.00877,-1.6229037,0.045760732,-1.9427059,0.983007,-0.019752262,0.9963334,1.2412626,0.019264152,-0.8345473,0.69676787,0.47808585,-0.9108486,0.89655113,-0.8692532,1.0158211
483130,Z_Vitis_aestivalis,18,0.5454062,-0.39925724,0.6510399,2.0948546,-1.6776829,-0.089977846,-0.48393428,0.8652053,0.63260233,0.20625359,0.47981355,-0.24012622,-0.8131005,0.23265819,0.24527651,-0.80524457,0.7934446,-0.8382303,0.22206981
588198,Z_Vitis_cinerea,19,-0.4857033,-0.44371212,2.620121,1.4869584,-0.43493575,0.7061848,-1.1651216,0.9193928,3.0466177,1.2185587,2.0440495,1.0531595,0.33737138,1.1725324,0.8913004,-0.6342347,1.4841319,1.5318618,-0.009254797
588205,Z_Vitis_cinerea,19,-0.7339812,-0.6032611,0.95080674,0.998626,1.588228,-0.3360274,-1.0735976,0.84410644,1.2161753,0.14600156,0.37458518,-0.24249148,-0.24822505,0.8742718,0.32309985,-0.6568451,0.8025414,0.2946095,-0.0821025
588199,Z_Vitis_cinerea,19,-0.38971937,-0.15366054,1.7143114,1.3594155,0.09390084,2.2255316,0.1692629,0.4604164,1.4968263,2.2404892,3.9879525,2.0168636,0.8279711,1.796211,1.5824764,0.93902117,0.31467783,0.003576859,-0.07840878
588200,Z_Vitis_cinerea,19,-0.24254106,-0.249105,0.7785418,0.4497358,-0.15903208,0.3989518,-0.673083,0.4755457,3.990453,0.45959795,1.1284528,0.9397765,2.0621138,0.43594682,0.74963903,-0.489819,0.6802181,2.298669,0.39648816
588221,Z_Vitis_cinerea,19,-0.472194,-0.23244019,0.50585735,1.102797,0.7832187,7.1082835,-1.7480155,2.5691059,2.3092356,2.260119,2.2076085,0.5587498,2.239646,1.4698521,0.28776628,-0.8979912,2.0824764,4.917942,0.76662904
588197,Z_Vitis_cinerea,19,-0.2053601,-0.31805056,1.8117006,0.98773617,1.3869045,2.7928326,-1.1658903,1.3748776,5.0175433,2.0144534,2.6326792,1.9270432,-0.057790086,1.039415,0.11007827,-0.8491107,0.7412828,5.828196,1.2243496
588217,Z_Vitis_cinerea,19,0.16241011,-0.35339296,2.9694786,0.041728932,-0.18934537,-0.10890997,-1.8133435,2.8762963,0.2990983,0.86497235,0.5390281,-0.25866458,-0.19328189,-0.26642507,-0.4031507,-0.83579844,2.6144412,1.5510501,-0.16931693
588356,Z_Vitis_cinerea,19,-0.6407654,-0.5749549,0.3243706,-0.18118663,-0.5513157,1.7322718,-0.7242553,0.79424155,1.3246876,1.4118104,2.0120487,0.96900564,0.69857305,0.67635536,0.036657587,-0.7578498,0.65607667,0.09120999,-0.121240824
588218,Z_Vitis_cinerea,19,-0.13150473,-0.15852359,0.039828237,0.7616846,-0.8306879,0.17843202,-0.33994374,1.1270654,1.5416046,0.957362,1.3656608,1.4532036,0.720085,2.249703,0.7724584,-0.5992708,0.92128235,3.0960417,0.27028152
588134,Z_Vitis_cinerea,19,-0.56053704,-0.79411244,1.061376,0.14230731,-0.1655469,2.2936528,-0.115215264,2.501546,0.84981626,1.437703,1.1920234,1.2082038,2.6561131,1.2107414,-0.09461613,-0.8879491,2.2634232,2.949106,0.40897378
588208,Z_Vitis_cinerea,19,-0.60726315,-0.6291549,0.36437544,0.74468315,1.268747,1.8125464,2.8877726,0.25613165,2.392667,2.0425174,3.197028,2.8028958,6.4569116,1.9813429,0.22089508,0.2818762,0.10310583,3.0428646,-0.007253434
588398,Z_Vitis_cinerea,19,-0.6017928,-0.5338242,1.3772213,-0.23996267,-0.28823495,1.1548342,-1.4235072,0.8533731,2.3823578,0.50925815,0.12819906,0.5270271,1.9268183,1.7981402,-0.3389561,-0.8613551,0.7365224,0.6877242,-0.08760494
588186,Z_Vitis_cinerea,19,-0.5462349,-0.324799,0.34030986,0.5331864,0.898646,4.8115554,-1.560541,2.5421047,1.348524,1.1891189,1.1113776,0.47160286,2.4783223,0.28039187,0.14530496,-0.90600926,2.8362107,6.6472015,0.2142573
588154,Z_Vitis_cinerea,19,-0.16282777,-0.4601606,1.6442614,1.0018661,0.5227608,2.0189304,-0.1655682,1.8316096,2.4744055,2.8057148,2.565828,0.7330485,1.1090479,1.3468194,0.50236094,-0.6780187,1.7508066,2.1296475,-0.025444046
171,Z_Vitis_cinerea,19,-0.50592387,-0.91338456,-0.091333,-0.6259573,-1.1068996,0.066103,-1.4203074,1.5955083,1.7921088,-0.05263248,-0.6414415,-0.46447194,-0.15781853,-0.67691535,-0.7111334,-0.95329094,1.5557048,-0.7038492,0.043875854
588678,Z_Vitis_cinerea,19,-0.45425373,-0.31778884,0.64919186,1.6286377,1.9887195,2.9494286,-0.71251786,1.0797615,1.5588676,1.7939426,2.4938517,1.7349815,3.0805748,1.4023857,0.8007583,-0.71524084,0.9961675,4.932882,0.42995885
597232,Z_Vitis_cinerea,19,-0.0491465,-0.3801229,0.5504438,1.485712,-1.5484451,1.7340878,-1.1869771,0.5701433,3.4201422,2.9899228,3.7420676,1.8591979,1.423081,1.3132595,1.1565477,-0.7069668,0.21659683,1.9139422,0.12932676
588575,Z_Vitis_cinerea,19,-1.1162719,-0.3690357,1.9438914,0.28577527,1.7287201,0.87034076,-1.037338,1.0698717,1.6546476,0.8018419,1.5851035,0.6440165,0.20079324,1.4158854,-0.26795083,-0.8231314,1.1111995,6.596247,-0.25207824
588685,Z_Vitis_cinerea,19,-0.7447119,-0.4237175,0.98529166,0.2919654,-1.1207309,1.7715198,-0.3036296,1.1151574,1.3548762,1.2321068,1.6550707,0.93772715,0.66129833,0.35587025,0.030873632,-0.58856696,1.0135338,2.9026496,0.7862016
588466,Z_Vitis_cinerea,19,-0.62315905,-0.605262,0.15984815,-0.32060397,0.0321287,-0.051775806,-1.637745,0.30069965,0.16660012,0.41774043,0.7485242,-0.14105107,5.148572,-0.14147171,-0.23058553,-0.69177186,0.30719888,1.210702,1.069243
588460,Z_Vitis_cinerea,19,-1.010427,-0.27629575,0.7041989,0.4896398,-0.6289012,1.1354117,-0.93937564,0.6261472,0.49761933,1.6794648,2.0007966,0.7445662,1.055843,0.65698797,0.3649487,-0.34854668,0.5133284,0.81179005,-0.07886001
588328,Z_Vitis_cinerea,19,-0.7658396,-0.4875425,1.7383876,-0.091798685,1.4205204,0.9126116,-0.538937,0.9758378,3.4709773,1.5442748,0.8610005,2.5471737,0.731517,1.4671975,-0.42623058,-0.8050089,0.8544176,2.1427827,0.55432606
588372,Z_Vitis_cinerea,19,0.64591515,-0.24527635,0.047384396,1.1171324,3.8842802,2.0648313,2.325237,1.6282195,5.5117383,2.145238,0.84452504,0.74210507,2.137432,0.078992605,0.13856533,-0.7135495,1.4127858,4.310147,0.17068844
588329,Z_Vitis_cinerea,19,-0.58301353,-0.3674955,0.5842615,1.3213505,-1.2802534,0.5756621,-1.1079433,1.2601317,3.4713535,2.204897,1.2178758,1.6780792,0.34585816,0.38389874,0.46246824,-0.8633421,1.0959502,0.70202684,-0.015805297
588143,Z_Vitis_cinerea,19,-0.736564,-0.26847553,0.022528972,1.1300682,1.7550054,2.120528,0.4364119,1.4082177,1.7416065,1.0424998,1.3290218,0.9320649,1.1514812,-0.10150205,0.20791852,-0.6783914,0.8334671,3.7556794,0.25328326
588352,Z_Vitis_cinerea,19,-0.6744806,-0.5483022,-0.06346516,0.41304147,2.1434667,0.3399099,-0.041548565,1.9387748,2.2374866,0.494347,1.2350312,1.8696474,2.1392193,0.28150305,0.10015527,-0.7991304,1.8519464,0.92141366,0.40993747
588222,Z_Vitis_cinerea,19,-0.32115486,-0.38459203,2.1241736,-0.002612032,-0.4062895,1.0838625,-0.57214946,2.0108466,2.328894,2.3263168,2.378358,1.1939353,0.98698366,0.6470439,0.11016801,-0.83218604,2.2922893,1.0631056,0.9202273
588220,Z_Vitis_cinerea,19,-0.7453526,0.063057885,1.7759427,0.24382178,1.6733899,1.2832744,-1.0386459,1.2827637,3.119383,1.7831944,2.2724876,0.5564666,0.18443114,0.7955768,0.33517134,-0.7570007,2.4806552,2.3418071,-0.035212226
588165,Z_Vitis_labrusca,20,-0.6299209,-0.6782802,3.4805646,-0.5490626,-0.58813524,-0.10193995,-1.2718908,1.2668841,-0.31092194,0.1018724,0.059147,-0.099892326,-0.6546615,0.82707936,0.056709714,-0.84045947,1.2024127,-0.8765977,0.64956516
588182,Z_Vitis_labrusca,20,0.61775917,-0.43205792,1.726579,0.8887227,-1.4121763,2.0286953,-1.0580933,0.20299332,1.1308185,2.2378352,2.5019565,0.42669043,-0.1013394,2.0204136,1.5293751,-0.8570271,0.15314943,-0.7724502,0.05411103
588128,Z_Vitis_labrusca,20,-0.5226367,-0.019814005,3.0858579,-0.15804203,-0.2518676,4.8872323,-1.4814018,1.8622137,0.25824937,2.389034,1.6581734,-0.030463926,-0.20500231,1.5030394,0.6137734,-0.80388415,4.2389846,3.4937737,0.57104063
588173,Z_Vitis_labrusca,20,-0.04386557,-0.5739303,2.7079115,0.24657674,-1.4183276,0.16249414,-1.2378532,0.90115434,0.3830157,0.65190285,1.1400025,0.040992506,-0.30407172,0.851507,1.2310023,-0.7697977,0.75965685,-0.8322262,0.54875547
483148,Z_Vitis_labrusca,20,-0.27930793,-0.54559517,2.6573856,0.3028446,-1.7914795,-0.16462319,-1.4101943,1.1146437,1.2832355,0.60332286,0.22533233,0.04345381,-0.36654815,0.68274796,0.51607174,-0.9795876,0.92966086,-0.8450321,0.6720184
483160,Z_Vitis_labrusca,20,-0.3853527,-0.27352884,3.199593,4.720873,-0.6397304,1.5695229,-1.2424921,1.6480422,2.5313435,1.1222498,2.1759758,0.33067456,0.24873234,1.1148024,2.7716734,-0.80938095,1.7284852,-0.7768294,0.24995808
483161,Z_Vitis_labrusca,20,-0.33697274,-0.0134484,2.1760268,0.42373985,-0.67269903,2.9769795,-0.83113736,1.9202772,0.8294959,2.6931844,2.0393896,0.20827097,0.08989907,1.0039351,0.8997934,-0.57208526,2.005509,-0.85075986,-0.016215835
483164,Z_Vitis_labrusca,20,0.1594871,-0.33070138,2.4677002,0.15788767,-0.39085677,0.65189123,-0.95589626,0.8103407,1.109271,1.0041485,2.909291,0.3524912,0.6662593,0.80022097,3.5707529,-0.74994045,0.722754,-0.82878566,0.502278
588583,Z_Vitis_labrusca,20,-0.021241577,-0.74111277,1.8550023,-0.13661304,-1.0826367,-0.50307333,-0.9330034,0.63985336,-0.01731816,0.3775006,0.17271891,-0.027351234,-0.7169646,-0.20977227,1.2615651,-0.8582349,0.90905285,-0.82517457,0.4609153
588585,Z_Vitis_labrusca,20,0.17017892,-0.59534895,2.1127002,0.36441487,-1.2515917,0.5631132,-0.7201098,1.259209,1.361688,1.1414827,1.1934617,0.29456913,0.031908043,0.33864576,1.6421424,-0.81015235,1.2929808,-0.83030045,0.33876565
594349,Z_Vitis_labrusca,20,-0.6508272,-0.029931176,0.5242334,0.7206817,0.7220993,1.2266308,-1.5899044,0.82767135,-0.1774233,0.9714685,1.5223205,-0.10184065,0.26767775,0.61524904,0.2179565,-0.617801,0.94509315,-0.4346734,0.112497464
588584,Z_Vitis_labrusca,20,0.34802067,-0.2072762,1.5541295,1.765448,0.24644569,0.80944616,-1.2803484,1.5041022,1.8710353,1.9349772,1.7931739,0.4250527,-0.5392329,0.93089294,2.722811,-0.9330952,1.2774656,-0.7468432,0.03952441
588648,Z_Vitis_labrusca,20,-0.5600505,-0.08298204,1.984302,1.4551927,-1.4435194,0.18994892,-0.8728293,0.7826047,0.40748882,1.9992436,1.7728491,0.046988994,-0.58625513,0.3194938,1.099313,-0.91522264,0.52466327,-0.80215526,0.1474068
