IVNO,genus_species,spec_as_int,B11_X,B11_Y,B11_Z,Na23_X,Na23_Y,Na23_Z,Mg26_X,Mg26_Y,Mg26_Z,Al27_X,Al27_Y,Al27_Z,P31_X,P31_Y,P31_Z,S34_X,S34_Y,S34_Z,K39_X,K39_Y,K39_Z,Ca44_X,Ca44_Y,Ca44_Z,Fe54_X,Fe54_Y,Fe54_Z,Mn55_Y,Mn55_X,Mn55_Z,Co59_X,Co59_Y,Co59_Z,Ni60_X,Ni60_Y,Ni60_Z,Cu63_X,Cu63_Y,Cu63_Z,Zn66_X,Zn66_Y,Zn66_Z,As75_X,As75_Y,As75_Z,Rb85_X,Rb85_Y,Rb85_Z,Sr88_X,Sr88_Y,Sr88_Z,Mo98_X,Mo98_Y,Mo98_Z,Cd111_X,Cd111_Y,Cd111_Z
483171,X_Vitis_riparia,6,-1.0168034,-0.21072769,-0.20906003,0.7467549,-0.7923765,-0.4868847,-0.35930702,-0.52450824,0.48591846,0.2388036,-0.8733764,0.4429186,1.1300126,0.42620805,1.082199,-0.7453889,1.0324389,-0.08199872,0.39356264,-0.007740879,-0.51202995,-0.49705234,0.011290678,2.0109804,1.2473522,-0.30286595,0.5225388,-0.36254075,-0.44646558,0.65307146,-0.35604155,-0.5329794,0.099620745,0.042326536,-0.23912445,-0.29598042,-0.28428435,-0.7064654,-0.9634361,0.24114016,-0.59824544,0.20383961,0.5293267,-0.31746656,0.2915225,0.20394544,-0.48326492,-0.88641834,-0.67572635,-0.026023438,1.8180693,0.09389115,0.37002456,0.42724827,0.06624746,0.5997414,0.3526478
483172,X_Vitis_riparia,6,-0.7796585,-0.0767724,0.18497294,-0.31296492,-0.89403635,-0.6384424,-0.9306557,-1.0014243,-0.17614923,0.61883503,-0.84564245,0.96366656,0.34257483,-1.3099049,-1.8631735,-0.35895762,-1.2831206,-0.39071152,-0.002364293,-0.28204784,-1.2602708,-1.0756695,-0.30594388,1.5251942,-0.66602665,-0.6907021,0.24721193,-0.75491124,-0.9089898,0.94614,-0.62073016,-1.0107452,0.55409044,-0.41473523,-0.5256017,-0.36735407,-0.7070984,-1.0612777,-1.0795625,0.14831439,-1.0755318,0.38291427,0.07853405,-0.5312715,-0.21228328,2.5621953,-0.009994485,-0.6954476,-1.0087742,-0.31243375,1.0675498,0.18398818,-0.055683427,0.002582804,-0.34193215,-0.41054043,-0.24160971
483173,X_Vitis_riparia,6,4.8625126,-0.16191925,-0.66120046,0.9502028,-0.47473297,-0.07580115,-0.51881814,-0.34465778,1.5974727,0.3893622,-0.63300586,0.7312385,0.73898125,-0.902085,-1.4375855,0.12102958,-0.95195556,-0.2376939,-0.018186925,-0.38376978,-0.7568082,-0.9267947,-0.4950448,0.928163,-0.028633565,-0.35275048,0.8479657,-0.6041864,-0.35958657,1.3644964,-0.14569531,-0.18117277,1.4556454,-0.17956866,-0.37377474,-0.17306015,-0.058419377,-0.5671438,-0.93694997,0.8630204,-0.5879477,1.165262,-0.52694225,-0.64866316,-0.30823863,2.1899145,0.12184592,-0.6225912,-0.79649436,0.11727576,2.027513,-0.24786197,-0.11079709,-0.21196674,-0.4007776,-0.42532998,-0.16228272
483175,X_Vitis_riparia,6,2.1826692,-0.75390697,-0.027520763,1.1097981,-0.65219355,-0.3098419,-0.6309468,0.11331739,2.79988,0.037026495,-0.88009167,0.6227159,0.5306838,-1.031029,-0.18484214,-0.40325066,-0.75294673,0.5464929,1.0016832,0.32485858,-0.7046144,-0.7973106,-0.56281453,1.8887769,-0.73795295,-0.89791113,5.1342607,-0.71582496,-0.80251753,1.3336551,-0.77569777,-0.9767122,1.5109059,-0.37501374,-0.45188037,-0.13671568,-0.067028865,-0.29249352,-0.47403315,-0.53287333,-0.9592888,0.7516645,-0.04908913,-0.6648802,2.7350984,0.33672166,-0.60149705,-0.8014658,-0.91939086,-0.45650986,1.4475709,0.95696926,0.15519705,0.36671963,-0.3984656,-0.30572844,0.16729741
483176,X_Vitis_riparia,6,-0.46658343,-0.6591779,-0.57473916,-0.3833957,-0.9046639,-0.6120923,-1.2075613,-0.3677272,1.0693938,-0.527585,-0.91291875,0.14998585,-1.1228237,0.7409461,0.4646203,-1.5708157,0.005689271,0.15418978,-0.710938,0.12238907,-1.0232198,-1.0556364,-0.41938743,1.0638475,-1.1627188,-1.1856302,-0.22270653,-1.0704155,-0.65880346,0.09775605,-1.2550654,-0.8596631,-0.18264888,-0.4236718,-0.40287536,-0.35641167,-0.7651572,-0.09447945,-0.7319425,-0.98250043,-0.9583614,0.008278526,-0.39660382,-0.76417166,-0.30806392,-0.4751718,-0.6031914,-0.88244087,-0.98142445,-0.3738532,1.0469841,-0.60490215,-0.28976306,-0.30491644,-0.46620488,-0.29545885,-0.12761363
483177,X_Vitis_riparia,6,1.5573156,-0.25546965,0.47484455,2.8015432,-0.36576945,-0.3357388,-0.5987188,-0.509041,0.8218583,0.23331138,-1.0264151,-0.13925308,0.89136666,0.16811697,1.278442,0.43928763,0.36116344,2.0103397,0.5488127,-0.29126638,-1.3610188,-0.6313022,-0.3605868,2.2778149,0.15755709,-0.26051983,0.91338307,-0.35911328,-0.8671977,0.81870794,-0.4161379,-0.958814,0.74176824,-0.26373076,-0.4207896,-0.21740997,0.92325217,1.1472856,0.82515496,-0.15932672,-1.2183673,-0.16179582,0.10991975,-0.39265096,0.17451826,2.1089888,0.38917267,-0.40535387,-0.74423224,-0.24157636,2.2647686,0.12619247,0.008349388,1.1670169,-0.32662395,-0.34765553,-0.099115334
483178,X_Vitis_riparia,6,-0.030783096,0.022309124,-0.2099038,-0.056493882,-0.28931028,-0.07803911,-0.5343389,-0.60448927,-0.3094263,0.10121271,-0.53978914,0.44913638,0.031409368,-1.5764073,-2.157792,-0.61243,-1.2108083,-0.78981996,0.63685125,1.0368344,1.248604,-0.81781167,-0.5479003,-0.19741751,-0.8517109,-1.0797733,-0.7533187,-0.7622953,-0.5781691,0.85976297,-0.79992944,-0.43888253,1.1100309,-0.2622431,-0.48011684,-0.35275447,-0.7034764,-1.1067553,-1.1905695,-0.36444926,-1.005923,-0.33313063,-0.36037785,-0.51933587,-0.023495909,1.2147908,0.1481405,-0.31065425,-0.78492135,-0.41775635,-0.14476034,-0.48625448,-0.46481463,-0.42560393,-0.37453136,-0.37016025,-0.3873976
483181,X_Vitis_riparia,6,0.5738419,-0.4853506,0.34465384,0.09201798,-0.82608956,-0.589814,-0.61044204,-0.67325556,1.4920328,0.56450063,-0.6192525,0.3932306,0.6888125,-0.25757742,0.6270501,0.04249839,-0.82147866,0.44920188,1.3418087,0.56423557,-1.6983776,-0.7786679,-0.45480308,1.9854659,-0.82943934,-1.0411465,-0.18334788,-0.6135049,-0.75806785,1.4423194,0.5261114,-0.43522894,1.9316192,-0.36567345,-0.44001797,-0.1617441,-0.17748469,-0.18022548,-0.5847742,-0.50311667,-0.9515036,0.4806367,-0.13472366,-0.45664862,0.05927782,1.0967932,-0.3000983,-0.8327927,-0.89580035,-0.4452456,1.5497854,1.3234603,0.44328764,0.5720601,-0.28472126,0.010591174,0.1961093
483182,X_Vitis_riparia,6,3.1771693,-0.000541756,1.9354913,0.2769668,-0.7119953,-0.49348792,-0.4177276,-0.55778766,0.67116207,-0.21733926,-0.8269535,0.26261866,-0.015606022,-0.83572036,-1.8930957,-0.32279322,-0.5067566,-0.7887876,0.810106,0.76460856,-0.3911168,-0.9877928,-0.5177861,0.8612381,-0.69675356,-0.5964177,0.13655467,-0.43851656,-0.62921757,0.711818,-0.07764571,-0.33640447,1.1040393,-0.20405066,-0.3912074,-0.31459555,-0.30262387,-0.7695084,-1.1829646,-0.09224959,-0.774061,0.4348268,-0.49171007,-0.49275216,0.03253257,2.1708665,1.2711793,-0.4504203,-0.8971651,-0.10824898,1.290124,-0.4800061,-0.32765388,-0.13831492,-0.18912567,-0.18026085,-0.042709377
495622,X_Vitis_riparia,6,-0.7122294,-0.06450085,0.3418635,-0.292967,-0.6044649,-0.44442198,-1.1161796,-0.9775821,0.9582649,-0.17573208,-0.9792201,0.15899937,0.055388868,-0.64320105,-0.9761091,-0.11628506,-0.14023077,0.35761017,0.6787606,-0.70421654,-1.2591786,-0.9524071,-0.76061994,0.896737,-0.8665564,-0.18611275,1.772907,-0.57527125,-0.29345357,1.2730094,-0.69930613,-0.36612046,1.1265723,-0.22346129,-0.38356295,0.039578095,-0.73407626,-0.71293575,-0.84565026,0.26254174,-0.8161666,0.566019,-0.4172245,-0.45220393,0.54376996,2.2794647,0.4797386,-0.3816063,-0.9855538,-0.73565906,0.52397513,-0.6708738,-0.5228702,0.09191388,-0.20373575,-0.37504637,0.21289906
588054,X_Vitis_riparia,6,2.4835129,0.72554123,1.2146243,0.656191,1.570319,2.5354652,-0.9012626,-0.8712505,-0.5379514,0.010465729,-0.6174856,1.565613,0.2595376,-1.1415972,-1.4638132,-1.1241838,-1.4603562,-0.53086597,0.4988686,0.021351574,-0.26147085,-0.98315895,-0.6962525,-0.24411793,-0.45296222,-0.40813392,0.2571828,-0.9659853,-0.61793816,1.0494038,-1.1336402,-0.6626367,0.91228485,-0.11261029,-0.36681584,-0.21423742,-0.462234,-0.9203048,-1.1005652,-0.76308656,-0.95792496,-0.077184685,-0.78654766,-0.62597185,0.13725482,0.3036968,-0.31325713,-0.6394851,-1.0168207,-0.7092784,-0.37529403,-0.671205,-0.33978316,-0.40580532,-0.16940896,-0.34458205,-0.20381446
588167,X_Vitis_riparia,6,3.7874074,0.78987426,0.4176375,3.389789,-0.66218406,-0.060901828,-0.68249756,-0.7955092,0.7427247,-0.31878597,-0.9055104,2.983863,-0.13081089,-0.99968773,-1.6881329,0.02988945,-0.2398283,-0.5895789,-0.078408845,-0.2739432,-1.2893279,-0.919372,-0.5777263,0.88760877,-0.6125002,-0.7271959,0.3019209,-1.1393658,-0.8192137,0.48399588,-1.2588243,-0.9020247,0.39327112,0.27387574,-0.31290418,-0.22125214,-0.54628617,-0.842342,-1.0836053,-0.27307892,-1.002437,0.071536586,-0.4299181,-0.6796363,1.4895614,-0.005176716,-0.515766,-0.8208175,-1.0090743,-0.67989933,0.41996574,-0.4948979,-0.4865886,-0.61745316,-0.42599088,-0.4645989,-0.41749027
588190,X_Vitis_riparia,6,2.5200832,-0.10092231,-0.43547067,1.4056636,-0.71812326,0.28712547,-0.60702163,-0.58491933,0.45196152,0.042288464,-0.7845491,1.1016717,0.33591828,0.3858809,-0.9546722,-1.3218137,1.6256195,1.7363825,0.5715099,1.3577267,0.9638337,-0.82299083,-0.51268786,1.6617469,-0.1134025,0.9782713,2.7116969,-0.9720993,-0.5053269,1.7543856,0.115899496,0.5638776,1.9729036,-0.31367382,-0.3615416,-0.2125045,-0.72032636,-0.45767385,-0.7597989,-0.48104948,-0.9321031,0.88131344,0.041380074,-0.44710588,-0.15188327,1.2625532,0.7052496,-0.54752326,-0.959589,-0.63572645,1.0299344,-0.18471186,-0.07705973,-0.020458618,-0.2644249,-0.23770529,-0.27317762
588204,X_Vitis_riparia,6,0.92557037,-0.35909072,0.72881854,5.684298,-0.49017698,-0.5828446,-0.10531474,-0.51872283,0.67114,-0.071773216,-0.6963649,-0.24956222,0.75965345,-0.20164065,-1.8569976,-0.9547548,1.229891,-0.42042378,0.19174288,-0.17277402,-1.4852687,-0.46851835,-0.25991052,1.9356898,-0.5273277,-0.4928915,0.6983553,-0.8993378,-0.53965116,0.6097663,-1.0815133,-0.4920794,0.3461389,-0.2757686,-0.34633797,-0.2848428,0.122623526,-0.31923124,-0.81614673,-0.44354385,-0.8507555,-0.4178455,-0.38850746,-0.49840665,0.116797544,2.5304568,0.89098567,-0.5981792,-0.5398794,0.00377786,2.1234698,0.1094529,0.18340118,0.4371705,0.15832564,-0.12745757,-0.13322917
588214,X_Vitis_riparia,6,-1.2913607,0.1513348,1.2652526,-0.31200773,-0.7116959,-0.2636494,-0.5275061,-0.30497125,1.1783568,0.40491518,-0.75707126,0.36890435,0.8602964,-0.80384797,-1.4534434,-1.9248928,0.8784357,1.5834496,0.49847418,-0.39015856,-0.9461715,-0.84167147,-0.12593794,1.8461305,-0.24961916,-0.16926922,1.3602014,-1.0808917,-0.36892992,1.1884454,-0.9083051,-0.4348362,0.75499266,-0.07882456,-0.35805327,-0.26148257,0.03212102,-0.7458403,-0.9671708,2.241251,1.5863298,0.39160115,-0.6370242,0.18256523,0.9914709,6.7283993,1.7240663,-0.006854209,-0.9132734,-0.20150457,1.3803837,0.020391822,0.3526395,0.9446154,-0.28892523,-0.26371115,-0.21914619
588258,X_Vitis_riparia,6,1.869776,-0.45759097,0.19613908,0.5136134,-0.91289055,-0.4908601,-1.0028554,-0.9074602,0.10288698,-0.4258439,-0.8224522,0.5280251,0.08611239,-0.2787878,-0.4585287,-0.7553432,-0.6867693,-0.32080555,0.65422064,-0.007061175,-0.015288729,-1.1613587,-0.5854486,1.0063009,-1.1049736,-1.1678559,-0.1431454,-1.007255,-0.6255788,0.9653378,-1.1264384,-0.848732,0.23001565,-0.29383054,-0.44110686,-0.3250495,-0.9162009,-0.7969781,-0.9911004,0.26848522,-0.7652683,0.32134,-0.09931378,-0.6776275,-0.25346556,0.051705796,-0.49079144,-0.7965213,-1.0745802,-0.52677226,0.7537286,-0.39577544,-0.3924017,-0.17718138,-0.38942528,-0.30938056,-0.18537958
588259,X_Vitis_riparia,6,0.4957665,-0.74112004,0.5091522,0.092987835,-0.8435113,-0.34558547,-0.91921586,-0.9302577,-0.16092151,-0.5944917,-0.9106778,0.32339895,0.649915,-0.533415,-1.0455902,-0.35398528,0.48560283,0.9854227,0.7615529,-0.022734333,-0.6494611,-0.80866104,-0.27189893,2.3900566,-0.5332996,0.050194785,1.4084449,-0.8486987,-0.52303356,1.1497669,-0.8396504,-0.6451935,1.0351747,-0.28742304,-0.35719654,-0.2250116,-0.19095008,-0.331377,-0.41608557,0.9810859,-0.8383903,0.20125403,0.7140015,-0.7637694,-0.3518114,0.76467615,-0.109715186,-0.6264963,-0.94105166,-0.354769,1.5843382,-0.313156,-0.14379303,0.4717628,-0.47737798,-0.4682432,-0.14497675
588260,X_Vitis_riparia,6,-1.1961493,-0.7098366,0.28274813,-0.5617518,-0.8160268,-0.34063527,-0.78948736,-0.8582512,0.43580836,-0.714878,-0.85297394,0.29341972,0.4817838,0.19063798,1.1138664,0.12939423,-0.007128927,1.664537,0.7517402,-0.32600665,-0.9796481,-0.8300422,-0.48724002,1.7297801,-0.73003715,-0.5406429,0.91095936,-1.1083227,-0.75928503,0.89024234,-1.2405536,-0.8898604,0.5707647,-0.4962473,-0.49927774,-0.33955047,-0.8517659,-1.0774775,-0.9338903,0.25319618,-0.9066172,0.9109383,-0.25842884,-0.69428617,0.13694389,0.112949364,-0.5207628,-0.7904864,-0.92297167,-0.5652767,1.1278633,-0.5533586,-0.38467765,0.008252905,-0.4474754,-0.37156186,-0.29331738
588261,X_Vitis_riparia,6,-0.01014643,-0.032557633,0.21315317,-0.4768869,-0.89382607,0.45168433,-0.8555988,-0.54794955,2.1837902,-0.7194817,-0.85673565,-0.14962545,0.16915901,-1.1623757,-1.2860193,-0.7615905,-0.5178743,1.838667,1.1466165,0.25614765,0.67427546,-1.0195615,0.18832558,1.9749199,-0.9017588,-0.01733356,1.2854875,-1.1832623,-0.490543,4.6139817,-1.4056485,-0.8219652,1.8691885,-0.42107978,-0.46462741,-0.14293104,-0.7555227,-1.091636,-0.99043083,1.8418597,-0.060187448,1.8291736,-0.41720167,-0.44545913,0.103760004,0.2791516,-0.5843956,-0.69015837,-0.9785071,0.14379394,1.4935459,-0.54136294,0.03813636,0.29617423,-0.45610732,-0.31147173,-0.06476401
588262,X_Vitis_riparia,6,0.8324964,0.08230143,2.1664672,-0.44797987,-0.6320204,0.9969843,-0.49397054,-0.88276595,-0.20076752,-0.11606735,-0.7999505,0.67606515,0.87353665,-0.73405945,-0.23758708,0.5409449,-0.036587857,1.6104461,1.641536,-0.06690513,-1.4110742,-1.0156611,-0.39614677,0.91138715,-0.31629375,-0.33422738,0.7966856,-0.5476965,-0.33383614,5.266318,-0.3837269,-0.32014546,3.514087,-0.2664015,-0.4159008,-0.03901869,0.31563756,-0.41887286,-0.90159786,2.470321,-0.4515898,2.5863626,0.061175473,-0.24270435,1.6142131,1.2723798,-0.18534946,-0.7076564,-1.0333092,-0.4952989,0.2313519,-0.39824498,-0.16786198,-0.032523237,-0.45565626,-0.36898124,-0.1874195
588269,X_Vitis_riparia,6,-0.08067634,-0.4141987,0.08073569,0.09308829,-0.6850305,-0.032314263,-0.6978565,-0.73411393,-0.49600434,-0.43028527,-0.85532314,0.7304628,0.8442367,0.104883626,0.31082293,0.48101673,0.86937004,-0.32959247,1.4923869,0.037348393,-1.3966383,-0.94751424,-0.20578721,0.8719152,-0.68665504,-0.15714607,0.99015474,-0.579833,0.102111846,0.9162753,-0.6144689,-0.034516886,0.6078617,-0.1286389,-0.35633,-0.1885836,-0.72632855,-0.7618086,-1.0687946,-0.029487392,-0.33768287,0.14463878,-0.65813076,-0.5956549,0.056147076,0.4649601,-0.38586816,-0.7869885,-0.98722273,-0.12393183,0.8770773,-0.20652013,-0.24338536,0.019162193,-0.47214058,-0.42440018,-0.14888771
588270,X_Vitis_riparia,6,0.069339916,-0.06434765,-0.034467693,-0.32736605,-0.64276826,0.25952047,-0.46948317,-0.87733597,0.4144614,-0.2481694,-0.83787227,0.8567328,1.064166,-0.91032165,-0.367654,0.36786836,-0.517133,-0.44017124,1.6425755,-0.64442205,-0.892678,-0.71635544,-0.5569743,0.08200675,-0.43952045,-0.21577103,0.96701264,-0.8980329,-0.9962816,1.3000305,-0.92873186,-1.1992323,1.0056962,-0.43259236,-0.5199978,-0.2962182,-0.50678575,-0.7537082,-0.9613226,-0.25845262,-1.1826061,0.56798947,-0.8042434,-0.6590933,0.66429573,-0.23192035,-0.82413536,-0.8257212,-0.73544765,-0.5122026,-0.19578984,-0.20448163,-0.068419844,0.23175925,-0.41422424,-0.44862142,-0.065198995
588271,X_Vitis_riparia,6,-1.2709476,0.19673201,-0.5651062,-0.089027,-0.46628094,-0.43697977,-0.65412563,-0.60959786,-0.02709982,-0.21783325,-0.8002731,-0.2814308,0.5874871,-0.33836606,-1.2165734,-1.0707364,1.1754112,0.47500244,0.050418854,-0.30481014,-0.45453006,-0.59284943,-0.08651159,0.78508395,0.12089273,0.6945416,0.699476,-0.6799475,-0.20836635,0.43797916,-0.51275104,-0.22671315,0.011457096,-0.43786642,-0.45165896,-0.37067834,-0.36537537,-0.68083584,-0.8656826,-0.41591716,0.040475428,0.17597605,NA,-0.4870124,-0.74430776,0.7390415,-0.105806656,-0.6566292,-0.69834447,-0.19983816,0.44824147,-0.23277353,-0.1244411,-0.14324893,-0.49136016,1.4615902,-0.2894851
588272,X_Vitis_riparia,6,-0.5890648,0.91278005,-0.013553962,-0.44671828,-0.75110865,-0.4222119,-0.75109315,-1.0643092,0.7180902,-0.33705255,-0.8775565,0.47212383,0.5104953,-0.50696063,1.5358878,1.5258405,-0.11694852,-0.05105721,0.4345882,-1.284804,-1.8110017,-0.73835593,-0.010707364,1.2047523,-0.07801561,0.42595437,3.1128182,-0.515886,-0.61677986,1.1219833,-0.42210034,-0.7276903,0.9656649,-0.35150647,-0.4579953,-0.27196187,-0.48852995,-0.85605794,-0.90878206,1.1123337,-0.86496985,0.891791,-0.13674273,-0.5785103,0.094035156,-0.34685084,-0.8658164,-0.9385753,-0.6641078,0.2344272,1.1128353,-0.34502217,-0.12272751,0.032854013,-0.33526272,-0.31072316,-0.07384136
588273,X_Vitis_riparia,6,-0.5042338,0.3745911,0.5662328,0.43320537,-0.42031732,0.002816131,-0.24093919,-0.66301054,0.17159237,2.6215801,-1.0471836,0.11777621,1.2147483,0.14406466,0.7150182,NA,0.1850342,0.15397418,0.6239279,-0.63561124,-0.8821132,-0.3832154,0.022016691,2.246069,-0.11163861,-0.13214898,0.6925935,-0.45768467,-0.7935193,0.6983718,-0.28046238,-0.94974357,0.3254827,-0.30742088,-0.49673936,-0.36379743,-0.4897093,-0.89626914,-0.9076153,0.124202125,-1.0641531,-0.093577005,0.5234262,-0.76736844,0.07854475,0.11857135,-0.73742276,-0.8369221,-0.3329533,-0.018195517,1.832018,-0.39500004,-0.23465037,0.2735121,-0.33113274,-0.25861448,0.13730851
588274,X_Vitis_riparia,6,1.755195,-0.031609803,0.49166188,0.31630132,-0.74626136,-0.20861651,-0.63217366,-0.8945207,0.38855812,-0.39076495,-0.93172795,-0.42745262,1.0657107,-0.8279582,-0.6872717,-0.13791016,-0.08435933,0.03618932,0.60530746,-0.5942192,-1.3139044,-0.717063,0.1748125,1.3323455,0.013655221,0.2800484,2.1014264,-0.5514791,-0.34411845,0.68729305,-0.5548072,-0.45231816,0.5199327,-0.19903083,-0.2445071,-0.14361711,-0.10799541,-0.4503014,-0.6563687,-0.6335753,-0.8399765,0.020962173,-0.26032397,-0.7630842,-0.44575718,0.91130793,-0.4343557,-0.7299688,-0.8376927,0.13560073,1.1467857,-0.5133382,-0.39482433,-0.013098374,0.38588744,-0.12228159,-0.050861325
588275,X_Vitis_riparia,6,0.98541623,0.06360357,0.12009424,2.1295037,-0.5275783,1.9802696,-0.65521955,-0.6161238,1.5324123,-0.03971127,-0.83219576,0.26577765,-0.14277491,-1.3987019,-0.7257636,0.25653598,0.39000502,2.259752,0.6932753,0.21686274,-1.3971187,-0.9419289,0.09406829,2.0744674,-0.85775673,-0.34418103,0.583083,-0.80634457,-0.69196874,0.73290247,-0.7109047,-0.87247896,0.1178444,-0.21573383,-0.47643146,-0.41354588,-0.93235844,-1.0762932,-0.9315498,-0.48805273,-0.9972395,0.9821873,-0.33472517,-0.5118736,-0.21950264,0.4233986,-0.5421257,-0.7946907,-0.9033225,0.28327718,2.3064053,-0.11235414,0.35180515,0.6154444,-0.4482741,-0.35595596,-0.13107435
588276,X_Vitis_riparia,6,1.069558,-0.40854,0.47632745,0.32539085,-0.59082407,0.4244186,-0.4127877,-0.6617861,-0.029367754,-0.39912596,-0.8181831,1.5412394,1.3892496,0.05403717,-0.7529929,0.92313075,2.0216875,-0.31235254,0.5700013,-0.23014975,0.2529994,-0.58128536,0.042115342,0.7786729,-0.21014206,0.21770419,2.0315924,-0.70726085,-0.23647755,1.1394222,-0.69021755,-0.49153316,1.1051834,-0.08766295,-0.31427783,-0.23227504,0.000386171,-0.28202692,-0.77903247,-0.12798521,-0.92020094,0.082890004,-0.8896697,-0.8136542,0.8383145,1.4851596,-0.011979115,-0.4515381,-0.6692528,0.09820963,0.6349176,-0.3775264,-0.06684458,0.17082484,-0.18804173,-0.4636797,-0.23603398
588304,X_Vitis_riparia,6,1.734753,-0.5812419,0.6797535,1.6442032,-0.9658269,-0.1478614,-0.63664496,-0.54761165,0.47393727,-0.43949974,-0.97596973,-0.38005817,1.0458347,0.061884027,0.25757363,0.50360173,-0.26709428,0.80261785,1.1683108,0.66610605,0.02667752,-0.4810925,5.05E-05,2.6495175,-0.308319,-0.589092,0.14232695,-0.6066999,-1.0367042,1.7303853,-0.27631673,-1.0809091,0.8766412,-0.42445743,-0.54476315,-0.33239603,-0.67432284,-0.85771626,-0.9355088,-0.6909513,-1.150003,0.077953175,-0.4304384,-0.7708995,-0.43566674,0.73865026,-0.2949474,-0.66702443,-0.26775518,0.5768098,3.8218482,-0.30418843,-0.10379755,0.3380307,-0.50896925,-0.2595993,-0.19706064
588344,X_Vitis_riparia,6,-0.21571825,-0.6388969,0.10275004,0.651833,-0.63781303,0.82237846,-0.6446376,-0.587832,0.82266796,-0.47913018,-0.64921665,0.25031936,0.9263075,-0.64171875,0.7335929,0.5386159,0.2811133,1.7161362,1.0509162,-1.4491798,-0.9502775,-0.6437867,0.40665892,1.5932126,0.1692077,3.031195,3.9309015,-0.46605852,-0.011856783,1.9750706,-0.1128679,0.7070753,2.778443,-0.28430164,-0.362571,-0.09901104,-0.40740559,-0.86316264,-0.8652416,-0.5360347,-0.5549495,1.1671326,-0.45431453,-0.43152487,0.16165818,0.6670234,-0.56669384,-0.72241396,-0.68634135,0.23714526,1.142074,-0.6299513,-0.2262801,0.1022427,-0.48547047,-0.3173287,-0.1083711
588345,X_Vitis_riparia,6,-1.0898467,-0.086152375,-0.12817802,-0.49721283,-0.7035542,-0.596286,0.29617655,-0.18926266,1.1156942,-0.22702675,-0.3587386,1.1303437,1.3672142,0.13837533,-0.85371596,-0.9739312,1.4889333,3.377503,0.8113343,2.580811,3.3622808,-0.43292758,-0.5979836,0.46505916,0.07204411,0.24961844,1.81438,-0.623582,-0.50299054,1.4038267,-0.84287757,-0.6354569,1.1075904,-0.15793438,-0.2650254,-0.09653551,0.11263517,-0.31157205,-0.7615095,0.7284114,-0.3795933,0.27523616,0.33088604,-0.64838785,0.91496104,3.655482,2.6829782,0.93388134,-0.61047775,-0.5153543,0.5194088,-0.16229273,0.22695562,1.2025049,-0.1522802,-0.25586635,-0.084868245
588346,X_Vitis_riparia,6,-1.2158843,-0.27210775,0.034417555,0.05023639,0.004881107,0.050337464,-0.5013578,-1.1315079,-0.49007225,-0.35774556,-0.7433138,0.37046307,1.4534463,-0.84597695,-0.6553656,1.0769265,-0.3413245,1.7332308,1.4820749,-0.3908642,-0.8528747,-0.7526087,-0.9771022,0.01798192,0.05714315,-0.45962468,1.0382797,-0.77450776,-0.61593574,0.94281,-0.86693317,-0.6679812,0.639883,-0.4065865,-0.4637962,-0.32576758,-0.042437147,-0.47398385,-0.82080287,0.33287457,-1.100766,0.1945063,-0.2990959,-0.46202677,0.5053011,-0.2364204,-0.70692044,-0.88904065,-0.97985667,-0.9328356,-0.15569176,0.023407811,-0.23297575,0.26917458,-0.50777155,-0.30899584,-0.35375372
588349,X_Vitis_riparia,6,-0.95887136,-0.34964195,-0.20225142,-0.6069038,-0.57585084,0.74454886,-0.6984115,-1.2243245,-0.255545,-0.52451754,-0.8655235,-0.021277128,0.38771638,-0.9514626,-0.82378066,1.4826387,0.85505176,1.5312887,0.5435203,-0.71759534,-1.3068143,-0.30668095,1.4039234,3.8508916,0.0433347,0.5288283,0.73505396,-0.5959392,0.12066392,0.9163983,-0.67429024,0.005985629,0.64977497,-0.37520692,-0.38204485,-0.2615376,-0.46089125,-0.9471543,-0.9776225,0.3429446,-0.17994861,0.93872106,-0.6825739,-0.5562212,-0.31632227,-0.43153387,-0.84954494,-0.9309934,-0.40188724,0.904142,2.5873063,-0.43214586,-0.16095252,0.29876342,-0.3862272,-0.3551976,-0.003990444
588350,X_Vitis_riparia,6,-1.1526634,-0.09758616,1.4499032,0.101589076,-0.46466812,-0.49945804,-0.7295831,-0.5853055,0.4177105,-0.4208912,-0.6571191,1.7394037,1.0971904,0.16686338,0.06365434,0.055579823,0.9785906,0.85989356,0.566375,-0.049058445,-1.6495717,-0.993753,-0.5465833,1.1401136,-0.50645924,-0.33546504,1.4576393,-1.1022829,-0.21023,1.3929901,-1.161154,-0.34552932,0.86238396,-0.45570832,-0.41005653,-0.28385416,-0.53152716,-0.42588243,-0.5113013,0.53556824,-0.43710917,1.0180565,-0.46258178,-0.5712996,1.305528,0.34408867,-0.34650484,-0.8687376,-0.99691725,-0.5425592,0.9694445,-0.04000692,-0.003784047,0.5377434,-0.5387746,-0.45299816,-0.14077926
